42,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,LICI0042 P. Licinius (25),Licinius,-525,-425
43,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SICI0043 L. Sicinius (4) L. f. Vellutus (Bellutus),Sicinius,-525,-425
44,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VISC0044 C. Viscellius (or Visellius) (Icilius 5) Ruga,Viscellius (or Visellius),-525,-425
46,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,DECI0046 M. Decius (7),Decius,-525,-425
47,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,ICIL0047 Sp. Icilius (5),Icilius,-525,-400
48,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,GEGA0048 T. Geganius (7) Macerinus,Geganius,-525,-425
49,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,MINU0049 P. Minucius (33) Augurinus,Minucius,-525,-425
50,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SICI0050 Sp. Sicinius (not in RE),Sicinius,-525,-425
51,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VALE0051 P. Valerius (301) P. f. Volus. n. Poplicola,Valerius,-525,-460
52,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,GEGA0052 L. Geganius (1),Geganius,-525,-425
53,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,IUNI0053 T. Iunius (55) Brutus,Iunius,-525,-425
55,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SULP0055 Q. Sulpicius (33) Camerinus Cornutus,Sulpicius,-525,-425
56,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,IULI0056 C. Iulius (293) C. f. - n. Iullus,Iulius,-525,-425
57,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,PINA0057 P. Pinarius (13) Mamertinus Rufus,Pinarius,-525,-425
58,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,NAUT0058 Sp. Nautius (8) Sp. ? f. - n. Rutilus,Nautius,-525,-425
59,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FURI0059 Sex. Furius (26) (Medullinus) (Fusus),Furius,-525,-425
60,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,VALE0060  Valeria (385),Valeria,-525,-425
61,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SICI0061 T. Sicinius (13 cf. Siccius 2) (Sabinus),Sicinius,-525,-425
62,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,AQUI0062 C. Aquillius (8) (Tuscus),Aquillius,-525,-425
63,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VERG0063 Proc. Verginius (19) Opet.? f. Opet. n. Tricostus Rutilus,Verginius,-525,-425
64,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,RABU0064 C. Rabuleius (1),Rabuleius,-525,-425
65,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,MUCI0065 P. Mucius (7) Scaevola,Mucius,-525,-425
67,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VALE0067 M. (Valerius) (cf. 65) Laevinus,(Valerius),-525,-425
69,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,TULL0069 M'. Tullius (53 cf. 41) Tolerinus,Tullius,-525,-425
76,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CORN0076 Ser. Cornelius (253) Maluginensis Tricostus,Cornelius,-500,-453
77,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FABI0077 Q. Fabius (164 cf. 159) K. f.  Vibulanus,Fabius,-525,-480
78,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FABI0078 K. Fabius (159) K. f. Vibulanus,Fabius,-525,-425
79,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VALE0079 L. Valerius (380) M. f. Volus. n. Potitus,Valerius,-525,-400
80,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,AEMI0080 L. Aemilius (96) Mam. f. - n. Mamercus,Aemilius,-525,-400
82,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FABI0082 M. Fabius (160 cf. 159) K. f. - n. Vibulanus,Fabius,-525,-477
83,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,MAEN0083 C. Maenius (8),Maenius,-525,-425
84,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,OPPI0084  Oppia (36 cf. Opimia 13),Oppia,-500,-483
85,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,IULI0085 C. Iulius (294) C. f. L. n. Iullus,Iulius,-525,-375
86,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FURI0086 Sp. Furius (70) Fusus,Furius,-525,-425
87,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,LICI0087 Sp. Licinius (31 cf. Icilius 5),Licinius,-525,-425
88,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,MANL0088 Cn. Manlius (19) P. f. - n. Cincinnatus,Manlius,-525,-480
89,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,PONT0089 Ti. Pontificius (Pontificius),Pontificius,-525,-425
90,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SICC0090 T. Siccius (2 cf. Sicinius 13),Siccius,-525,-425
91,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VERG0091 T. Verginius (22) Opet. f. Opet. n. Tricostus Rutilus,Verginius,-510,-463
92,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SERV0092 C. Servilius (87) Structus Ahala,Servilius,-525,-478
96,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,MENE0096 T. Menenius (17) Agrippae f. C. n. Lanatus,Menenius,-525,-476
97,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VERG0097 A. Verginius (12) (Opet. ? f. Opet. n.) Tricostus Rutilus,Verginius,-525,-425
98,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SERV0098 Sp. Servilius (85) (P. ? f. - n.) Structus,Servilius,-525,-425
99,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CONS0099 Q. Considius (6),Considius,-525,-425
100,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,GENU0100 T. Genucius (8),Genucius,-525,-425
101,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,NAUT0101 C. Nautius (5) Sp. f. Sp. n. Rutilus,Nautius,-525,-400
102,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CAED0102 L. Caedicius (3),Caedicius,-525,-425
103,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,STAT0103 T. Statius (4),Statius,-525,-425
104,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FURI0104 L. Furius (64) Medullinus,Furius,-525,-400
105,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,MANL0105 A. Manlius (89) (Cn. f. P. n.) Vulso,Manlius,-525,-400
106,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,IULI0106 Vop. Iulius (301) C. f. L. n. Iullus,Iulius,-525,-400
107,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VERG0107 Opet. Verginius (18) Opet. f.  Esquilinus,Verginius,-525,-400
108,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,GENU0108 Cn. Genucius (4),Genucius,-525,-473
109,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,PINA0109 L. Pinarius (12) Mamercinus Rufus,Pinarius,-525,-400
110,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FURI0110 P. Furius (69) Medullinus Fusus,Furius,-525,-464
111,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,PUBL0111 Voler. Publilius (10),Publilius,-525,-400
112,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,ORBI0112  Orbinia (RE 18.1.877),Orbinia,-500,-472
113,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CLAU0113 Ap. Claudius (123) Ap. f. M. n. Crassinus Inregillensis Sabinus,Claudius,-525,-449
114,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,QUIN0114 T. Quinctius (24) (L. f. L. n.) Capitolinus Barbatus,Quinctius,-525,-375
115,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,LAET0115 C. Laetorius (1),Laetorius,-525,-400
116,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,AEMI0116 Ti. Aemilius (99) L. f. Mam. n. Mamercus,Aemilius,-525,-400
117,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,DUIL0117 M. Duillius (6),Duillius,-525,-375
118,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,MECI0118 L. Mecilius (RE 15.17),Mecilius,-525,-400
119,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,NUMI0119 L. Numitorius (3),Numitorius,-525,-400
120,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SICC0120 Cn. Siccius (1 cf. Sicinius 4),Siccius,-525,-400
121,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,NUMI0121 T. Numicius (4) Priscus,Numicius,-500,-400
122,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VERG0122 A. Verginius (13) (Tricostus) Caeliomontanus,Verginius,-500,-400
123,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SERV0123 Q. Servilius (77) Structus Priscus,Servilius,-500,-400
124,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FABI0124 Q. Fabius (165) M. f. K. n. Vibulanus,Fabius,-500,-375
125,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,POST0125 Sp. Postumius (52b) A. f. P. n. Albus Regillensis,Postumius,-525,-439
126,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,POST0126 A. Postumius (52a) A. f. P. n. Albus Regillensis,Postumius,-525,-400
127,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FURI0127 Sp. Furius (71) Medullinus Fusus,Furius,-500,-453
129,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SERV0129 P. Servilius (73) Sp. f. P. n. Priscus,Servilius,-500,-463
130,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,AEBU0130 L. Aebutius (11) T. f. T. n. Helva,Aebutius,-500,-463
131,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,AEMI0131 C. (Aemilius) (not in RE) Mamercus,(Aemilius),-500,-400
132,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VALE0132 M'. Valerius (67 cf. 243) (Maximus),Valerius,-500,-463
133,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,LUCR0133 L. Lucretius (28) T. f. T. n. Tricipitinus,Lucretius,-500,-400
134,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VETU0134 T. Veturius (18) T. f. - n. Geminus Cicurinus,Veturius,-500,-400
135,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,TERE0135 C. Terentilius (RE 5A. 591f.) Harsa,Terentilius,-500,-400
136,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,TITI0136 Sex. Titius (22),Titius,-500,-400
137,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VOLU0137 P. Volumnius (10) M. f. M. n. Amintinus Gallus,Volumnius,-500,-400
138,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SULP0138 Ser. (or P.) Sulpicius (36) - f. Ser. n. Camerinus Cornutus,Sulpicius,-500,-375
139,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VERG0139 A. Verginius (3),Verginius,-500,-400
140,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VOLS0140 M. Volscius (2) Fictor,Volscius,-500,-400
141,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CLAU0141 C. Claudius (322) Ap. f. M. n. Crassus Inregillensis Sabinus,Claudius,-500,-460
142,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,QUIN0142 L. Quinctius (27) L. f. L. n. Cincinnatus,Quinctius,-519,-375
143,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CORN0143 L. Cornelius (256) Ser. f. P. n. Maluginensis Uritinus,Cornelius,-500,-400
144,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CORN0144 A. Cornelius (12),Cornelius,-500,-400
145,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SERV0145 Q. Servilius (28 cf. 77) (Structus) (Priscus),Servilius,-500,-400
146,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FURI0146 -. (Furius?) (3.1968) Carve(tus),(Furius?),-500,-458
147,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,MINU0147 L. Minucius (40) P. f. M. n. Esquilinus Augurinus,Minucius,-500,-375
148,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,TARQ0148 L. Tarquitius (6 cf. Tarquinius 10) L. f. Flaccus,Tarquitius,-500,-400
149,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VALE0149 M. Valerius (246) M'. f. Volus. n. Maximus (Lactuca),Valerius,-500,-400
151,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,MINU0151 Q. Minucius (41) P. f. M. n. Esquilinus,Minucius,-500,-400
152,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FABI0152 M. Fabius (161) Vibulanus,Fabius,-500,-400
153,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VERG0153 Sp. Verginius (20) A. f. A. n. Tricostus Caeliomontanus,Verginius,-500,-400
154,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,ICIL0154 L. Icilius (2),Icilius,-500,-375
155,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,ALIE0155 L. Alienus (2),Alienus,-500,-400
156,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,ROMI0156 T. Romilius (4) T. f. T. n. Rocus Vaticanus,Romilius,-500,-400
157,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VETU0157 C. Veturius (10) P. f. - n. Cicurinus,Veturius,-500,-400
158,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,TARP0158 Sp. Tarpeius (4) M. f. M. n. Montanus Capitolinus,Tarpeius,-500,-375
159,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,ATER0159 A. Aternius (RE 2.1923) Varus Fontinalis,Aternius,-500,-400
160,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CALV0160 C. Calvius (2) Cicero,Calvius,-500,-400
161,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SICC0161 L. Siccius (3) Dentatus 'Achilles Romanus',Siccius,-514,-449
163,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,QUIN0163 Sex. Quinctilius (15) Sex. f. P. n.,Quinctilius,-500,-453
164,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CURI0164 P. Curiatius (6) Fistus Trigeminus,Curiatius,-500,-400
165,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,HORA0165 C. (or M.) Horatius (13) M. f. M. n. Pulvillus,Horatius,-510,-453
166,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,MENE0166 T. Menenius (18) Agripp. f. Agripp. n. Lanatus,Menenius,-500,-375
168,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,GENU0168 T. Genucius (12) L. f. L. n. Augurinus,Genucius,-500,-400
169,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VETU0169 Sp. Veturius (15) Crassus Cicurinus,Veturius,-500,-400
170,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VETU0170 L. Veturius (cf. 15) Crassus Cicurinus,Veturius,-500,-400
172,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SEST0172 P. Sestius (9) Q. f. V. n. Capito(linus) (Vaticanus),Sestius,-500,-400
173,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CORN0173 M. Cornelius (246) - f. Ser. n. Maluginensis,Cornelius,-500,-375
174,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SERG0174 M. Sergius (24) Esquilinus,Sergius,-500,-375
175,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,POET0175 Q. Poetelius (4) Libo Visolus,Poetelius,-500,-375
176,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,ANTO0176 T. Antonius (78) Merenda,Antonius,-500,-375
177,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,DUIL0177 K. Duillius (4) (Longus),Duillius,-500,-375
178,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,OPPI0178 Sp. Oppius (27) Cornicen,Oppius,-500,-449
179,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,RABU0179 M'. Rabuleius (2),Rabuleius,-500,-375
180,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VALE0180 L. Valerius (304) P. f. P. n. Potitus Potitus,Valerius,-480,-375
181,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,HORA0181 M. Horatius (8) M. f. L. (or P.) n. (Tu)rrinus Barbatus,Horatius,-500,-375
182,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,APRO0182 C. Apronius (1),Apronius,-500,-375
183,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,NUMI0183 P. Numitorius (4),Numitorius,-500,-375
184,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,OPPI0184 C. Oppius (7),Oppius,-500,-375
185,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,POMP0185 M. Pomponius (6),Pomponius,-500,-375
186,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SICI0186 C. Sicinius (5),Sicinius,-500,-375
187,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,TITI0187 M. Titinius (10),Titinius,-500,-375
188,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VERG0188 L. Verginius (7),Verginius,-500,-375
189,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VILL0189 Ap. Villius (1),Villius,-500,-375
191,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,MANI0191 Sex. Manilius (15),Manilius,-500,-375
192,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,OPPI0192 M. Oppius (13),Oppius,-500,-375
193,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FURI0193 Q. Furius (24 cf. 76) (Pacilus) (Fusus),Furius,-500,-375
194,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,PAPI0194 M. Papirius (21 cf. 47) (Crassus),Papirius,-500,-375
195,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,HERM0195 Lars (or Sp.) Herminius (1) Coritinesanus,Herminius,-500,-375
196,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,VERG0196 T. Verginius (23) Tricostus Caeliomontanus,Verginius,-500,-375
197,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,ATER0197 A. Aternius (1) (Varus) (Fontinalis),Aternius,-500,-375
198,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,TREB0198 L. Trebonius (9) Asper,Trebonius,-500,-375
199,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,GEGA0199 M. Geganius (4) M. f.  Macerinus,Geganius,-500,-375
200,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,IULI0200 C. Iulius (13) (Iullus),Iulius,-500,-375
201,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FURI0201  Furius (59) Fusus,Furius,-500,-375
203,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,AEMI0203 Mam. Aemilius (16 97) M. f. Mamercinus,Aemilius,-500,-375
205,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,GENU0205 M. Genucius (11) Augurinus,Genucius,-500,-375
206,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CURT0206 C.? Curtius (15) Philo (or Chilo),Curtius,-500,-375
207,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CANU0207 C. Canuleius (2),Canuleius,-500,-375
208,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FURN0208 C. Furnius (2),Furnius,-500,-375
209,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SEMP0209 A. Sempronius (21) (A. f. - n.) Atratinus,Sempronius,-475,-375
210,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,ATIL0210 L. Atilius (41) Luscus,Atilius,-475,-375
211,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CLOE0211 T. Cloelius (12) Siculus,Cloelius,-475,-375
212,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,PAPI0212 L. Papirius (65) Mugillanus,Papirius,-475,-350
213,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SEMP0213 L. Sempronius (25) A. f. - n. Atratinus,Sempronius,-475,-375
214,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FABI0214 M. Fabius (162) (Q. f. M. n.) Vibulanus,Fabius,-475,-375
215,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,AEBU0215 Post. Aebutius (14) Helva Cornicen,Aebutius,-475,-375
216,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,POET0216 -. Poetelius (1),Poetelius,-475,-375
218,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,AEBU0218 M. Aebutius (12) Helva,Aebutius,-475,-375
219,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FURI0219 C. Furius (76) Pacilus Fusus,Furius,-475,-375
220,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,PAPI0220 M. (or M'.) Papirius (47) Crassus,Papirius,-500,-375
222,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,GEGA0222 Proc. Geganius (6) Macerinus,Geganius,-475,-375
223,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,MENE0223 L. Menenius (16 cf. 10 and 18) T. f. Agripp. n. Lanatus,Menenius,-475,-375
224,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,MARC0224 M'. Marcius (17),Marcius,-475,-375
226,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,SERV0226 C. Servilius (32) Ahala,Servilius,-475,-375
227,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,CAEC0227 Q. Caecilius (19),Caecilius,-475,-375
228,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,IUNI0228 Q. Iunius (29),Iunius,-475,-375
229,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,TITI0229 Sex. Titinius (18),Titinius,-475,-375
231,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,QUIN0231 L. Quinctius (28) L. f. L. n. Cincinnatus,Quinctius,-475,-350
233,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,FULC0233 C. Fulcinnius (1),Fulcinnius,-475,-438
